Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Gehandicaptensport,Gehandicaptensport,"2,828","3,073",1824,"1,824","1,823","1,823","1,823",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Verantwoord sporten en bewegen,Verantwoord sporten en bewegen,"2,571","2,425",929,929,929,929,929,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Sport en bewegen in de buurt,Sport en bewegen in de buurt,"4,773","4,002",12935,"14,459","14,882","15,782","15,782",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Stimuleren van een veiliger sportklimaat,Stimuleren van een veiliger sportklimaat,"7,424","7,629",7453,"7,153","7,152","7,153","7,153",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bekostiging,Compensatie van betaalde energiebelasting,Compensatie van betaalde energiebelasting,"9,229","5,399",0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bekostiging,Energiebesparing en duurzame energie,Energiebesparing en duurzame energie,0,0,3000,"3,000","3,000","3,000","3,000",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Opdrachten,Sport en bewegen in de buurt,Sport en bewegen in de buurt,0,25,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bijdragen aan medeoverheden,Sport en bewegen in de buurt,Sport en bewegen in de buurt,0,13,47108,"47,108","47,107","47,107","47,107",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bijdragen aan medeoverheden,Energiebesparing en duurzame energie,Energiebesparing en duurzame energie,0,0,6399,"6,399","6,398","6,398","6,398",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Subsidies,Topsportevenementen,Topsportevenementen,"4,912","6,977",7033,"7,133","4,825","4,825","4,825",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Subsidies,Topsportprogramma's,Topsportprogramma's,"18,754","22,819",18758,"18,758","18,758","18,758","18,758",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Subsidies,Dopingbestrijding,Dopingbestrijding,"1,866","1,672",1487,"1,481","1,480","1,481","1,481",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Inkomensoverdrachten,Stipendiumregeling,Stipendiumregeling,"11,284","11,857",12055,"10,104","10,103","10,103","10,103",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Bijdragen aan (inter)nationale organisaties,Dopingbestrijding,Dopingbestrijding,185,180,180,180,180,180,180,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,3,"Borgen van innovatie, kennisontwikkeling en kennis",Subsidies,Kennis als fundament,Kennis als fundament,"6,041","6,713",9287,"9,351","9,549","9,674","9,674",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,3,"Borgen van innovatie, kennisontwikkeling en kennis",Opdrachten,Kennis als fundament,Kennis als fundament,63,303,303,303,303,303,303,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,U,N,3,"Borgen van innovatie, kennisontwikkeling en kennis",Bijdragen aan (inter)nationale organisaties,Overigen,Overigen,55,62,62,62,62,62,62,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,beleidsartikel,N,Programma,O,N,,,,Overigen,Overigen,738,740,740,740,740,740,740,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Subsidies,Nationaal Comité 4 en 5 mei,Nationaal Comité 4 en 5 mei,"5,603","5,486",5486,"5,486","5,486","5,486","5,486",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Subsidies,Zorg- en dienstverlening,Zorg- en dienstverlening,"6,295","6,058",7667,"5,666","5,666","5,666","5,666",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Subsidies,Nationale herinneringscentra,Nationale herinneringscentra,"1,788","1,837",1848,"1,848","1,848","1,848","1,848",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Subsidies,Overigen,Overigen,"2,365","2,265",4459,"4,459","4,459","4,459","4,459",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Bekostiging,Overigen,Overigen,0,962,400,400,400,400,400,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Opdrachten,Overigen,Overigen,114,"2,427",400,400,400,400,400,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Bijdragen aan ZBO's/RWT's,Overigen,Overigen,0,100,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers,Bijdragen aan andere begrotingshoofdstukken,Overigen,Overigen,0,0,0,"2,001","2,001","2,001","2,001",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Inkomensoverdrachten,Wuv vervolgingsslachtoffers,Wuv vervolgingsslachtoffers,"161,600","155,900",148200,"141,100","133,900","126,800","120,100",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Inkomensoverdrachten,Wet uitkering burger oorlogsgetroffenen,Wet uitkering burger oorlogsgetroffenen,"69,900","68,500",65800,"63,000","59,900","56,700","53,500",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Inkomensoverdrachten,Wbp via Stichting 1940-1945,Wbp via Stichting 1940-1945,"43,200","41,900",36200,"31,100","26,200","21,900","18,200",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Inkomensoverdrachten,Overigen,Overigen,"12,816","6,546",4722,"4,013","4,679","4,649","3,896",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Bijdragen aan ZBO's/RWT's,SVB,SVB,"11,889","9,787",10800,"10,000","9,400","8,700","8,000",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Bijdragen aan ZBO's/RWT's,PUR,PUR,"3,815","3,644",2900,"2,500","2,100","1,700","1,300",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Bijdragen aan ZBO's/RWT's,Stichting Administratie Indonesische Pensioenen,Stichting Administratie Indonesische Pensioenen,"1,943","3,593",0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers e,Bijdragen aan ZBO's/RWT's,Overigen,Overigen,0,29,1227,427,426,526,"1,627",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,beleidsartikel,N,Programma,O,N,,,,Overigen,Overigen,"9,125",901,901,901,901,901,901,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,beleidsartikel,N,Programma,U,N,1,Zorgtoeslag,Inkomensoverdrachten,1. Zorgtoeslag,1. Zorgtoeslag,"4,842,250","4,045,830",4383295,"4,863,298","5,174,586","5,450,193","5,623,839",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,beleidsartikel,N,Programma,U,N,2,Wet tegemoetkoming chronisch zieken en gehandicapt,Inkomensoverdrachten,2. Wet tegemoetkoming chronisch zieken en gehandicapten (Wtcg),2. Wet tegemoetkoming chronisch zieken en gehandicapten (Wtcg),"408,792","59,782",7738,"3,842","1,942",0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,beleidsartikel,N,Programma,U,N,3,Tegemoetkoming specifieke zorgkosten,Inkomensoverdrachten,3. Tegemoetkoming specifieke zorgkosten,3. Tegemoetkoming specifieke zorgkosten,"45,947","52,299",41299,"38,299","38,299","38,299","38,299",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,beleidsartikel,N,Programma,O,N,,,,Overigen,Overigen,"786,389",0,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Bijdrage aan (inter)nationale organisaties,World Health Organization,World Health Organization,"3,221","3,370",3868,"3,868","3,868","3,868","3,868",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Bijdrage aan (inter)nationale organisaties,Overigen,Overigen,613,"1,229",1259,"1,259","1,259","1,259","1,259",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Bijdrage aan agentschappen,Overigen,Overigen,804,697,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,2,Verzameluitkering VWS,,Verzameluitkering Sport,Verzameluitkering Sport,421,0,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,2,Verzameluitkering VWS,,Verzameluitkering Jeugd,Verzameluitkering Jeugd,300,0,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,2,Verzameluitkering VWS,,Verzameluitkering Langdurige Zorg,Verzameluitkering Langdurige Zorg,"7,838",0,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,3,Eigenaarsbijdrage RIVM,Bekostiging,Eigenaarsbijdrage RIVM,Eigenaarsbijdrage RIVM,"26,062","23,026",22209,"18,708","17,307","15,477","15,477",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,3,Eigenaarsbijdrage RIVM,Bekostiging,Overigen,Overigen,0,"4,250",0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,U,N,4,Begrotingsreserve achterborg WFZ-garanties,Garanties,Overigen,Overigen,0,0,0,"5,000","10,000","15,000","20,000",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,beleidsartikel,N,Programma,O,N,4,,,Overigen,Overigen,"1,000",0,0,0,0,0,0,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Personele uitgaven,,#REF!,"205,460","212,376",190968,"185,152","182,950","180,932","180,931",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Personele uitgaven,waarvan eigen personeel,waarvan eigen personeel,"187,161","196,510",184450,"178,736","176,534","174,515","174,343",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Personele uitgaven,waarvan externe inhuur,waarvan externe inhuur,"16,463","13,529",3590,"3,488","3,488","3,489","3,660",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Personele uitgaven,waarvan overige personele uitgaven,waarvan overige personele uitgaven,"1,836","2,337",2928,"2,928","2,928","2,928","2,928",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Materiële uitgaven,,#REF!,"112,696","80,520",58200,"54,154","55,607","54,408","54,508",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Materiële uitgaven,waarvan ICT,waarvan ICT,"4,709","5,045",5960,"5,662","5,657","5,657","5,677",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Materiële uitgaven,waarvan bijdrage SSO's,waarvan bijdrage SSO's,"50,117","32,985",34550,"32,229","32,688","32,795","32,789",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,U,N,4,,Materiële uitgaven,waarvan overige materiële uitagven,waarvan overige materiële uitagven,"57,870","42,490",17690,"16,263","17,262","15,956","16,042",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,beleidsartikel,N,Apparaat,O,N,,,,Overigen,Overigen,"54,958","21,255",5357,"5,357","10,357","5,357","5,357",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,beleidsartikel,N,Programma,U,N,1,,Loonbijstelling,,1. Loonbijstelling,0,673,673,673,673,673,673,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,beleidsartikel,N,Programma,U,N,2,,Prijsbijstelling,,2. Prijsbijstelling,0,"1,746",1715,"1,710","1,682","1,701","1,701",,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,beleidsartikel,N,Programma,U,N,4,,Taakstelling,,4. Taakstelling,0,"-48,030",-17397,-309,291,332,332,,
2015,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,beleidsartikel,N,Programma,O,N,,,,Overigen,Overigen,0,"5,400",5000,0,0,0,0,,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,11,,Goed functionerende economie en markten,beleidsartikel,N,Programma,V,J,,,,VERPLICHTINGEN,,"195,559","199,167",182901,"179,153","171,354","171,362","171,359",,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,12,,Een sterk innovatievermogen,beleidsartikel,N,Programma,V,J,,,,VERPLICHTINGEN,,"656,850","592,947",488218,"475,366","470,568","471,324","510,251",,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,17,,Groen onderwijs van hoge kwaliteit,beleidsartikel,N,Programma,O,J,,,,ONTVANGSTEN,,231,75,75,75,75,75,75,,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,17,,Groen onderwijs van hoge kwaliteit,beleidsartikel,N,Programma,V,J,,,,VERPLICHTINGEN,,"862,305","903,178",842665,"836,893","819,705","808,263","798,109",,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,19,,Toekomstfonds,beleidsartikel,N,Programma,V,J,,,,VERPLICHTINGEN,,,"336,529",158184,"71,247","73,778","67,765","75,266",,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,18,,Natuur en Regio,beleidsartikel,N,Programma,V,J,,,,VERPLICHTINGEN,,"392,375","179,346",151579,"139,263","127,688","116,880","116,880",,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,40,,Apparaatsuitgaven kerndepartement en diensten,niet-beleidsartikel,N,Apparaat,O,J,,,,ONTVANGSTEN,,"31,607","40,224",32526,"33,326","33,294","33,248","33,248",,
2016,XIII,H.G.J. Kamp,Economische Zaken,B,OWB,40,,Apparaatsuitgaven kerndepartement en diensten,niet-beleidsartikel,N,Apparaat,V,J,,,,VERPLICHTINGEN,,"390,795","390,098",380243,"345,780","331,405","334,997","331,740",,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,1,,Woningmarkt,beleidsartikel,N,Programma,O,J,,,,,,"496,935","446,254",442429,"426,966","417,007","413,003","409,015",,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,1,,Woningmarkt,beleidsartikel,N,Programma,V,J,,,,,,"3,382,465","3,515,318",3569919,"3,449,077","3,630,143","3,826,025","4,017,655",,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,beleidsartikel,N,Programma,O,J,,,,,,"8,207",711,0,0,0,0,0,,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,3,,Kwaliteit Rijksdienst,beleidsartikel,N,Programma,V,J,,,,,,"32,104","25,929",19187,"17,241","16,999","16,999","16,999",,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,2,,Woonomgeving en bouw,beleidsartikel,N,Programma,V,J,,,,,,"118,601","308,085",105530,"67,209","22,535","18,886","18,111",,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,beleidsartikel,N,Programma,O,J,,,,,,"148,547","155,894",186568,"157,135","146,003","142,080","140,741",,
2016,XVIII,S.A. Blok,Wonen en Rijksdienst,B,OWB,6,,Uitvoering Rijksvastgoedbeleid,beleidsartikel,N,Programma,V,J,,,,,,"163,108","213,325",144746,"143,769","145,031","146,739","148,863",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,10,,Nominaal en Onvoorzien,niet beleidsartikel,N,Niet toebedeeld,V,J,,,,Verplichtingen,,,472,63539,"126,522","132,832","157,151","139,942",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,3,,Financieringsactiviteiten publiek-private sector,beleidsartikel,N,Programma,V,J,,,,Verplichtingen,,"-1,435,070","28,984",19401,"19,401","19,401","19,401","17,757",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,2,,Financiële Markten,beleidsartikel,N,Programma,V,J,,,,Verplichtingen,,"-9,827,776","-4,210,791",22379,"18,860","18,857","18,859","18,859",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,7,,Beheer Materiële Activa,beleidsartikel,N,Programma,V,J,,,,Verplichtingen,,350,306,306,306,306,306,,,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,6,,BTW-compensatiefonds,beleidsartikel,N,Programma,O,J,,,,Ontvangsten,,"2,953,836","2,904,513",2903048,"2,901,122","2,901,122","2,901,122","2,901,122",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,6,,BTW-compensatiefonds,beleidsartikel,N,Programma,V,J,,,,Verplichtingen,,"2,953,836","2,904,513",2903048,"2,901,122","2,901,122","2,901,122","2,901,122",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,8,,Centraal Apparaat,niet beleidsartikel,N,Apparaat,O,J,,,,Ontvangsten,,"38,909","69,622",61018,"62,747","60,779","60,965","60,965",,
2016,IXB,J.R.V.A. Dijsselbloem,Financiën en Nationale Schuld,B,OWB,8,,Centraal Apparaat,niet beleidsartikel,N,Apparaat,V,J,,,,Verplichtingen,,"205,091","244,188",242985,"237,076","233,493","233,618","233,620",,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,beleidsartikel,N,Programma,O,J,,,,,,101,79,79,79,79,79,79,,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,beleidsartikel,N,Programma,V,J,,,,,,"9,915","12,426",13061,"11,708","11,716","11,717","11,719",,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,10,,Nominaal en onvoorzien,Niet beleidsartikel,N,Niet toegedeeld,V,J,,,,,,0,"-1,573",-1781,"-1,912","-1,957","-1,957","-1,957",,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,3,,Wetgeving/controle Tweede Kamer,beleidsartikel,N,Programma,O,J,,,,,,"4,385","4,966",4966,"4,966","4,966","4,966","4,966",,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,3,,Wetgeving/controle Tweede Kamer,beleidsartikel,N,Programma,V,J,,,,,,"99,047","101,940",97421,"97,449","95,124","94,116","94,120",,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,beleidsartikel,N,Programma,O,J,,,,,,34,86,86,86,86,86,86,,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,beleidsartikel,N,Programma,V,J,,,,,,"27,804","29,398",29396,"30,901","29,894","29,391","29,391",,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,4,,Wetgeving/controle Eerste en Tweede Kamer,beleidsartikel,N,Programma,O,J,,,,,,0,23,23,23,23,23,23,,
2016,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,4,,Wetgeving/controle Eerste en Tweede Kamer,beleidsartikel,N,Programma,V,J,,,,,,"1,589","1,497",1482,"1,468","1,463","1,463","1,463",,
2016,H,R.H.A. Plasterk,BES-fonds,F,OWB,1,,BES-fonds,beleidsartikel,N,Programma,O,J,,,,,,"38,686","34,020",33409,"32,650","32,741","32,756","32,756",,
2016,H,R.H.A. Plasterk,BES-fonds,F,OWB,1,100%,BES-fonds,beleidsartikel,N,Programma,V,J,,,,,,"38,786","34,020",33409,"32,650","32,741","32,756","32,756",,
2016,IIIA,M. Rutte,Algemene Zaken,KB,OWB,1,,Eenheid van het algemeen regeringsbeleid,beleidsartikel,N,Programma,V,J,,,,,,"62,086","61,101",59240,"58,825","57,537","57,546","57,554",,
2016,IIIB,M. Rutte,Kabinet van de Koning,KB,OWB,1,,Kabinet van de Koning,beleidsartikel,N,Programma,U,J,,,,Kabinet van de Koning,,"2,335","2,369",2343,"2,326","2,309","2,310","2,312",,
2016,IIIB,M. Rutte,Kabinet van de Koning,KB,OWB,1,,Kabinet van de Koning,beleidsartikel,N,Programma,O,J,,,,Kabinet van de Koning,,"2,342","2,369",2343,"2,326","2,309","2,310","2,312",,
2016,IIIB,M. Rutte,Kabinet van de Koning,KB,OWB,1,,Kabinet van de Koning,beleidsartikel,N,Programma,V,J,,,,Kabinet van de Koning,,"2,335","2,369",2343,"2,326","2,309","2,310","2,312",,
